KOD_ZSJ_P;hour;day;users
165751;19;workday;235
165751;20;workday;242
165751;21;workday;244
165751;22;workday;242
165751;23;workday;244
165751;6;weekend;256
165751;7;weekend;269
165751;8;weekend;260
165751;9;weekend;249
165751;10;weekend;250
165751;11;weekend;249
165751;12;weekend;256
165751;13;weekend;252
165751;14;weekend;287
165751;15;weekend;259
165751;16;weekend;263
165751;17;weekend;260
165751;18;weekend;262
165751;19;weekend;252
165751;20;weekend;254
165751;21;weekend;246
165751;22;weekend;248
165751;23;weekend;255
165760;6;workday;1225
165760;7;workday;1126
165760;8;workday;991
165760;9;workday;904
165760;10;workday;870
165760;11;workday;826
165760;12;workday;762
165760;13;workday;730
165760;14;workday;707
165760;15;workday;817
165760;16;workday;955
165760;17;workday;1024
165760;18;workday;1059
165760;19;workday;1127
165760;20;workday;1130
165760;21;workday;1152
165760;22;workday;1144
165760;23;workday;1115
165760;6;weekend;1184
165760;7;weekend;1217
165760;8;weekend;1203
165760;9;weekend;1213
165760;10;weekend;1164
165760;11;weekend;1162
165760;12;weekend;1134
165760;13;weekend;1154
165760;14;weekend;1238
165760;15;weekend;1191
165760;16;weekend;1196
165760;17;weekend;1229
165760;18;weekend;1222
165760;19;weekend;1242
165760;20;weekend;1211
165760;21;weekend;1211
165760;22;weekend;1203
165760;23;weekend;1182
166677;6;workday;591
166677;7;workday;559
166677;8;workday;493
166677;9;workday;460
166677;10;workday;444
166677;11;workday;429
166677;12;workday;415
166677;13;workday;399
166677;14;workday;418
166677;15;workday;385
166677;16;workday;510
166677;17;workday;516
166677;18;workday;538
166677;19;workday;568
166677;20;workday;600
166677;21;workday;590
166677;22;workday;584
166677;23;workday;577
166677;6;weekend;686
166677;7;weekend;693
166677;8;weekend;679
166677;9;weekend;694
166677;10;weekend;710
166677;11;weekend;679
166677;12;weekend;689
166677;13;weekend;696
166677;14;weekend;724
166677;15;weekend;722
166677;16;weekend;745
166677;17;weekend;741
166677;18;weekend;735
166677;19;weekend;717
166677;20;weekend;689
166677;21;weekend;681
166677;22;weekend;696
166677;23;weekend;682
166863;6;workday;989
166863;7;workday;940
166863;8;workday;903
166863;9;workday;872
166863;10;workday;850
166863;11;workday;793
166863;12;workday;755
166863;13;workday;742
166863;14;workday;717
166863;15;workday;726
166863;16;workday;845
166863;17;workday;887
166863;18;workday;921
166863;19;workday;984
166863;20;workday;999
166863;21;workday;1001
166863;22;workday;973
166863;23;workday;964
166863;6;weekend;1037
166863;7;weekend;1055
166863;8;weekend;1066
166863;9;weekend;1082
166863;10;weekend;1058
166863;11;weekend;1046
166863;12;weekend;1081
166863;13;weekend;1086
166863;14;weekend;1092
166863;15;weekend;1117
166863;16;weekend;1099
166863;17;weekend;1076
166863;18;weekend;1069
166863;19;weekend;1074
166863;20;weekend;1077
166863;21;weekend;1063
166863;22;weekend;1061
166863;23;weekend;1071
167371;6;workday;1298
167371;7;workday;1455
167371;8;workday;1569
167371;9;workday;1617
167371;10;workday;1634
167371;11;workday;1488
167371;12;workday;1425
167371;13;workday;1400
167371;14;workday;1313
167371;15;workday;1302
167371;16;workday;1303
167371;17;workday;1273
167371;18;workday;1224
167371;19;workday;1207
167371;20;workday;1197
167371;21;workday;1146
167371;22;workday;1073
167371;23;workday;1041
167371;6;weekend;1191
167371;7;weekend;1240
167371;8;weekend;1341
167371;9;weekend;1447
167371;10;weekend;1489
167371;11;weekend;1470
167371;12;weekend;1397
167371;13;weekend;1430
167371;14;weekend;1431
167371;15;weekend;1449
167371;16;weekend;1454
167371;17;weekend;1497
167371;18;weekend;1437
167371;19;weekend;1417
167371;20;weekend;1363
167371;21;weekend;1297
167371;22;weekend;1264
167371;23;weekend;1231
167380;6;workday;247
167380;7;workday;268
167380;8;workday;262
167380;9;workday;285
167380;10;workday;299
167380;11;workday;268
167380;12;workday;253
167380;13;workday;263
167380;14;workday;263
167380;15;workday;290
167380;16;workday;293
167380;17;workday;288
167380;18;workday;260
167380;19;workday;254
167380;20;workday;243
167380;21;workday;228
167380;22;workday;205
167380;23;workday;201
167380;6;weekend;218
167380;7;weekend;235
167380;8;weekend;265
167380;9;weekend;303
167380;10;weekend;336
167380;11;weekend;335
167380;12;weekend;302
167380;13;weekend;314
167380;14;weekend;307
167380;15;weekend;330
167380;16;weekend;327
167380;17;weekend;343
167380;18;weekend;322
167380;19;weekend;314
167380;20;weekend;295
167380;21;weekend;283
167380;22;weekend;271
167380;23;weekend;265
167398;6;workday;1131
167398;7;workday;1105
167398;8;workday;963
167398;9;workday;936
167398;10;workday;918
167398;11;workday;848
167398;12;workday;826
167398;13;workday;805
167398;14;workday;775
167398;15;workday;778
167398;16;workday;907
167398;17;workday;985
167398;18;workday;1093
167398;19;workday;1147
167398;20;workday;1185
167398;21;workday;1174
167398;22;workday;1160
167398;23;workday;1138
167398;6;weekend;1219
167398;7;weekend;1220
167398;8;weekend;1196
167398;9;weekend;1177
167398;10;weekend;1120
167398;11;weekend;1118
167398;12;weekend;1211
167398;13;weekend;1187
167398;14;weekend;1200
167398;15;weekend;1188
167398;16;weekend;1180
167398;17;weekend;1201
167398;18;weekend;1250
167398;19;weekend;1287
167398;20;weekend;1353
167398;21;weekend;1335
167398;22;weekend;1290
167398;23;weekend;1277
167401;6;workday;2
167401;7;workday;1
167401;8;workday;1
167401;9;workday;1
167401;10;workday;1
167401;11;workday;1
167401;12;workday;1
167401;13;workday;1
167401;14;workday;1
167401;15;workday;1
167401;16;workday;1
167401;17;workday;1
167401;18;workday;1
167401;19;workday;1
167401;20;workday;2
167401;21;workday;2
167401;22;workday;1
167401;23;workday;1
167401;6;weekend;2
167401;7;weekend;2
167401;8;weekend;2
167401;9;weekend;2
167401;10;weekend;2
167401;11;weekend;2
167401;12;weekend;2
167401;13;weekend;2
167401;14;weekend;2
167401;15;weekend;2
167401;16;weekend;2
167401;17;weekend;2
167401;18;weekend;2
167401;19;weekend;2
167401;20;weekend;2
167401;21;weekend;2
167401;22;weekend;2
167401;23;weekend;2
167410;6;workday;3
167410;7;workday;3
167410;8;workday;2
167410;9;workday;2
167410;10;workday;2
167410;11;workday;2
167410;12;workday;2
167410;13;workday;2
167410;14;workday;2
167410;15;workday;2
167410;16;workday;2
167410;17;workday;2
167410;18;workday;2
167410;19;workday;3
167410;20;workday;3
167410;21;workday;3
167410;22;workday;3
167410;23;workday;2
167410;6;weekend;3
167410;7;weekend;3
167410;8;weekend;3
167410;9;weekend;3
167410;10;weekend;3
167410;11;weekend;3
167410;12;weekend;3
167410;13;weekend;3
167410;14;weekend;3
167410;15;weekend;3
167410;16;weekend;3
167410;17;weekend;3
167410;18;weekend;3
167410;19;weekend;3
167410;20;weekend;3
167410;21;weekend;3
167410;22;weekend;3
167410;23;weekend;3
167428;6;workday;176
167428;7;workday;182
167428;8;workday;162
167428;9;workday;154
167428;10;workday;159
167428;11;workday;132
167428;12;workday;125
167428;13;workday;130
167428;14;workday;129
167428;15;workday;131
167428;16;workday;149
167428;17;workday;154
167428;18;workday;158
167428;19;workday;159
167428;20;workday;160
167428;21;workday;161
167428;22;workday;157
167428;23;workday;152
167428;6;weekend;187
167428;7;weekend;190
167428;8;weekend;202
167428;9;weekend;206
167428;10;weekend;204
167428;11;weekend;212
167428;12;weekend;206
167428;13;weekend;214
167428;14;weekend;205
167428;15;weekend;208
167428;16;weekend;217
167428;17;weekend;213
167428;18;weekend;205
167428;19;weekend;205
167428;20;weekend;198
167428;21;weekend;198
167428;22;weekend;197
167428;23;weekend;192
167436;6;workday;1
167436;7;workday;1
167436;8;workday;1
167436;9;workday;1
167436;10;workday;1
167436;11;workday;1
167436;12;workday;1
167436;13;workday;1
167436;14;workday;1
167436;15;workday;1
167436;16;workday;1
167436;17;workday;1
167436;18;workday;1
167436;19;workday;1
167436;20;workday;1
167436;21;workday;1
167436;22;workday;1
167436;23;workday;1
167436;6;weekend;1
167436;7;weekend;1
167436;8;weekend;1
167436;9;weekend;1
167436;10;weekend;1
167436;11;weekend;1
167436;12;weekend;1
167436;13;weekend;1
167436;14;weekend;1
167436;15;weekend;1
167436;16;weekend;1
167436;17;weekend;1
167436;18;weekend;1
167436;19;weekend;1
167436;20;weekend;1
167436;21;weekend;1
167436;22;weekend;1
167436;23;weekend;1
167444;6;workday;118
167444;7;workday;133
167444;8;workday;136
167444;9;workday;139
167444;10;workday;142
167444;11;workday;128
167444;12;workday;121
167444;13;workday;121
167444;14;workday;116
167444;15;workday;116
167444;16;workday;122
167444;17;workday;120
167444;18;workday;113
167444;19;workday;114
167444;20;workday;111
167444;21;workday;107
167444;22;workday;100
167444;23;workday;96
167444;6;weekend;106
167444;7;weekend;111
167444;8;weekend;123
167444;9;weekend;134
167444;10;weekend;139
167444;11;weekend;134
167444;12;weekend;126
167444;13;weekend;128
167444;14;weekend;127
167444;15;weekend;132
167444;16;weekend;133
167444;17;weekend;137
167444;18;weekend;131
167444;19;weekend;129
167444;20;weekend;125
167444;21;weekend;120
167444;22;weekend;116
167444;23;weekend;113
167452;6;workday;1303
167452;7;workday;1433
167452;8;workday;1483
167452;9;workday;1503
167452;10;workday;1508
167452;11;workday;1340
167452;12;workday;1272
167452;13;workday;1243
167452;14;workday;1151
167452;15;workday;1124
167452;16;workday;1165
167452;17;workday;1161
167452;18;workday;1165
167452;19;workday;1183
167452;20;workday;1192
167452;21;workday;1175
167452;22;workday;1116
167452;23;workday;1077
167452;6;weekend;1209
167452;7;weekend;1244
167452;8;weekend;1329
167452;9;weekend;1388
167452;10;weekend;1348
167452;11;weekend;1282
167452;12;weekend;1283
167452;13;weekend;1312
167452;14;weekend;1298
167452;15;weekend;1265
167452;16;weekend;1292
167452;17;weekend;1307
167452;18;weekend;1317
167452;19;weekend;1319
167452;20;weekend;1339
167452;21;weekend;1304
167452;22;weekend;1263
167452;23;weekend;1221
167461;6;workday;696
167461;7;workday;748
167461;8;workday;751
167461;9;workday;753
167461;10;workday;758
167461;11;workday;673
167461;12;workday;640
167461;13;workday;626
167461;14;workday;589
167461;15;workday;576
167461;16;workday;608
167461;17;workday;619
167461;18;workday;627
167461;19;workday;640
167461;20;workday;649
167461;21;workday;642
167461;22;workday;611
167461;23;workday;591
167461;6;weekend;660
167461;7;weekend;680
167461;8;weekend;719
167461;9;weekend;748
167461;10;weekend;729
167461;11;weekend;701
167461;12;weekend;711
167461;13;weekend;718
167461;14;weekend;719
167461;15;weekend;702
167461;16;weekend;717
167461;17;weekend;722
167461;18;weekend;725
167461;19;weekend;727
167461;20;weekend;735
167461;21;weekend;715
167461;22;weekend;691
167461;23;weekend;669
167479;6;workday;131
167479;7;workday;162
167479;8;workday;187
167479;9;workday;190
167479;10;workday;196
167479;11;workday;179
167479;12;workday;171
167479;13;workday;166
167479;14;workday;159
167479;15;workday;152
167479;16;workday;153
167479;17;workday;143
167479;18;workday;126
167479;19;workday;125
167479;20;workday;119
167479;21;workday;112
167479;22;workday;104
167479;23;workday;99
167479;6;weekend;116
167479;7;weekend;123
167479;8;weekend;140
167479;9;weekend;158
167479;10;weekend;173
167479;11;weekend;170
167479;12;weekend;153
167479;13;weekend;153
167479;14;weekend;155
167479;15;weekend;173
167479;16;weekend;169
167479;17;weekend;176
167479;18;weekend;158
167479;19;weekend;150
167479;20;weekend;136
167479;21;weekend;124
167479;22;weekend;123
167479;23;weekend;120
167495;6;workday;3055
167495;7;workday;3254
167495;8;workday;3209
167495;9;workday;3227
167495;10;workday;3224
167495;11;workday;3106
167495;12;workday;3076
167495;13;workday;3039
167495;14;workday;3111
167495;15;workday;2972
167495;16;workday;3025
167495;17;workday;2980
167495;18;workday;2898
167495;19;workday;2914
167495;20;workday;2920
167495;21;workday;2827
167495;22;workday;2703
167495;23;workday;2627
167495;6;weekend;2820
167495;7;weekend;2979
167495;8;weekend;3148
167495;9;weekend;3295
167495;10;weekend;3412
167495;11;weekend;3351
167495;12;weekend;3324
167495;13;weekend;3308
167495;14;weekend;3325
167495;15;weekend;3379
167495;16;weekend;3421
167495;17;weekend;3372
167495;18;weekend;3269
167495;19;weekend;3206
167495;20;weekend;3019
167495;21;weekend;2988
167495;22;weekend;2984
167495;23;weekend;2921
167525;6;workday;2
167525;7;workday;2
167525;8;workday;1
167525;9;workday;1
167525;10;workday;1
167525;11;workday;1
167525;12;workday;1
167525;13;workday;1
167525;14;workday;1
167525;15;workday;1
167525;16;workday;1
167525;17;workday;2
167525;18;workday;2
167525;19;workday;2
167525;20;workday;2
167525;21;workday;2
167525;22;workday;2
167525;23;workday;1
167525;6;weekend;2
167525;7;weekend;2
167525;8;weekend;2
167525;9;weekend;2
167525;10;weekend;2
167525;11;weekend;2
167525;12;weekend;2
167525;13;weekend;2
167525;14;weekend;2
167525;15;weekend;2
167525;16;weekend;2
167525;17;weekend;2
167525;18;weekend;2
167525;19;weekend;2
167525;20;weekend;2
167525;21;weekend;2
167525;22;weekend;2
167525;23;weekend;2
168050;6;workday;204
168050;7;workday;189
168050;8;workday;167
168050;9;workday;160
168050;10;workday;159
168050;11;workday;150
168050;12;workday;135
168050;13;workday;127
168050;14;workday;127
168050;15;workday;134
168050;16;workday;165
168050;17;workday;183
168050;18;workday;197
168050;19;workday;210
168050;20;workday;218
168050;21;workday;219
168050;22;workday;215
168050;23;workday;216
168050;6;weekend;251
168050;7;weekend;261
168050;8;weekend;249
168050;9;weekend;253
168050;10;weekend;250
168050;11;weekend;247
168050;12;weekend;260
168050;13;weekend;259
168050;14;weekend;258
168050;15;weekend;268
168050;16;weekend;263
168050;17;weekend;255
168050;18;weekend;257
168050;19;weekend;266
168050;20;weekend;258
168050;21;weekend;259
168050;22;weekend;253
168050;23;weekend;254
168556;6;workday;759
168556;7;workday;721
168556;8;workday;682
168556;9;workday;676
168556;10;workday;691
168556;11;workday;674
168556;12;workday;659
168556;13;workday;638
168556;14;workday;617
168556;15;workday;654
168556;16;workday;712
168556;17;workday;760
168556;18;workday;795
168556;19;workday;791
168556;20;workday;790
168556;21;workday;758
168556;22;workday;738
168556;23;workday;727
168556;6;weekend;875
168556;7;weekend;946
168556;8;weekend;1004
168556;9;weekend;1134
168556;10;weekend;1205
168556;11;weekend;1260
168556;12;weekend;1249
168556;13;weekend;1286
168556;14;weekend;1258
168556;15;weekend;1242
168556;16;weekend;1271
168556;17;weekend;1276
168556;18;weekend;1208
168556;19;weekend;1110
168556;20;weekend;1084
168556;21;weekend;1025
168556;22;weekend;1019
168556;23;weekend;968
168718;6;workday;2649
168718;7;workday;2700
168718;8;workday;2494
168718;9;workday;2508
168718;10;workday;2429
168718;11;workday;2299
168718;12;workday;2169
168718;13;workday;2176
168718;14;workday;2256
168718;15;workday;2354
168718;16;workday;2698
168718;17;workday;2597
168718;18;workday;2621
168718;19;workday;2634
168718;20;workday;2678
168718;21;workday;2598
168718;22;workday;2557
168718;23;workday;2527
168718;6;weekend;2656
168718;7;weekend;2724
168718;8;weekend;2697
168718;9;weekend;2740
168718;10;weekend;2806
168718;11;weekend;3213
168718;12;weekend;3175
168718;13;weekend;2882
168718;14;weekend;2645
168718;15;weekend;2638
168718;16;weekend;2612
168718;17;weekend;2560
168718;18;weekend;2639
168718;19;weekend;2571
168718;20;weekend;2609
168718;21;weekend;2622
168718;22;weekend;2551
168718;23;weekend;2595
168726;6;workday;293
168726;7;workday;269
168726;8;workday;189
168726;9;workday;154
168726;10;workday;147
168726;11;workday;121
168726;12;workday;123
168726;13;workday;123
168726;14;workday;145
168726;15;workday;130
168726;16;workday;187
168726;17;workday;209
168726;18;workday;225
168726;19;workday;269
168726;20;workday;294
168726;21;workday;286
168726;22;workday;286
168726;23;workday;284
168726;6;weekend;300
168726;7;weekend;324
168726;8;weekend;322
168726;9;weekend;317
168726;10;weekend;305
168726;11;weekend;284
168726;12;weekend;281
168726;13;weekend;279
168726;14;weekend;287
168726;15;weekend;293
168726;16;weekend;297
168726;17;weekend;302
168726;18;weekend;313
168726;19;weekend;311
168726;20;weekend;316
168726;21;weekend;339
168726;22;weekend;328
168726;23;weekend;316
168734;6;workday;853
168734;7;workday;926
168734;8;workday;877
168734;9;workday;885
168734;10;workday;864
168734;11;workday;785
168734;12;workday;724
168734;13;workday;699
168734;14;workday;732
168734;15;workday;767
168734;16;workday;910
168734;17;workday;877
168734;18;workday;855
168734;19;workday;872
168734;20;workday;857
168734;21;workday;823
168734;22;workday;799
168734;23;workday;783
168734;6;weekend;871
168734;7;weekend;886
168734;8;weekend;924
168734;9;weekend;922
168734;10;weekend;977
168734;11;weekend;1071
168734;12;weekend;1059
168734;13;weekend;971
168734;14;weekend;910
168734;15;weekend;884
168734;16;weekend;886
